condition,qid,q_label,page_id,filename,gt,model,run,response,signed_error
guided,8,Quondam count,3,AVS IS 758-781 1767 02 01 p2.jpg,1,GPT,1,0,-1
guided,9,Con count,3,AVS IS 758-781 1767 02 01 p2.jpg,1,GPT,1,0,-1
guided,11,E conjunction count,3,AVS IS 758-781 1767 02 01 p2.jpg,0,GPT,1,0,0
guided,13,Named travelers,3,AVS IS 758-781 1767 02 01 p2.jpg,4,GPT,1,4,0
guided,14,Unnamed travelers,3,AVS IS 758-781 1767 02 01 p2.jpg,5,GPT,1,5,0
guided,15,Places of origin,3,AVS IS 758-781 1767 02 01 p2.jpg,2,GPT,1,2,0
guided,16,Unique places of stay,3,AVS IS 758-781 1767 02 01 p2.jpg,2,GPT,1,2,0
guided,18,Stay w/ person name,3,AVS IS 758-781 1767 02 01 p2.jpg,1,GPT,1,0,-1
guided,19,Bracket total,3,AVS IS 758-781 1767 02 01 p2.jpg,1,GPT,1,1,0
guided,7,Archivist marks,4,AVS IS 758-781 1767 02 01 p3.jpg,0,GPT,1,0,0
guided,8,Quondam count,4,AVS IS 758-781 1767 02 01 p3.jpg,13,GPT,1,0,-13
guided,9,Con count,4,AVS IS 758-781 1767 02 01 p3.jpg,7,GPT,1,3,-4
guided,11,E conjunction count,4,AVS IS 758-781 1767 02 01 p3.jpg,3,GPT,1,3,0
guided,13,Named travelers,4,AVS IS 758-781 1767 02 01 p3.jpg,28,GPT,1,29,1
guided,14,Unnamed travelers,4,AVS IS 758-781 1767 02 01 p3.jpg,8,GPT,1,6,-2
guided,15,Places of origin,4,AVS IS 758-781 1767 02 01 p3.jpg,12,GPT,1,4,-8
guided,16,Unique places of stay,4,AVS IS 758-781 1767 02 01 p3.jpg,12,GPT,1,9,-3
guided,18,Stay w/ person name,4,AVS IS 758-781 1767 02 01 p3.jpg,17,GPT,1,9,-8
guided,19,Bracket total,4,AVS IS 758-781 1767 02 01 p3.jpg,0,GPT,1,0,0
guided,7,Archivist marks,5,AVS IS 758-781 1767 02 01 p4.jpg,0,GPT,1,0,0
guided,8,Quondam count,5,AVS IS 758-781 1767 02 01 p4.jpg,7,GPT,1,0,-7
guided,9,Con count,5,AVS IS 758-781 1767 02 01 p4.jpg,2,GPT,1,3,1
guided,11,E conjunction count,5,AVS IS 758-781 1767 02 01 p4.jpg,3,GPT,1,0,-3
guided,13,Named travelers,5,AVS IS 758-781 1767 02 01 p4.jpg,11,GPT,1,13,2
guided,14,Unnamed travelers,5,AVS IS 758-781 1767 02 01 p4.jpg,4,GPT,1,3,-1
guided,15,Places of origin,5,AVS IS 758-781 1767 02 01 p4.jpg,5,GPT,1,4,-1
guided,16,Unique places of stay,5,AVS IS 758-781 1767 02 01 p4.jpg,9,GPT,1,8,-1
guided,18,Stay w/ person name,5,AVS IS 758-781 1767 02 01 p4.jpg,8,GPT,1,6,-2
guided,19,Bracket total,5,AVS IS 758-781 1767 02 01 p4.jpg,0,GPT,1,0,0
guided,7,Archivist marks,1,AVS IS 758-781 1767 07 01.jpg,1,GPT,1,1,0
guided,8,Quondam count,1,AVS IS 758-781 1767 07 01.jpg,10,GPT,1,0,-10
guided,9,Con count,1,AVS IS 758-781 1767 07 01.jpg,4,GPT,1,3,-1
guided,11,E conjunction count,1,AVS IS 758-781 1767 07 01.jpg,6,GPT,1,4,-2
guided,13,Named travelers,1,AVS IS 758-781 1767 07 01.jpg,34,GPT,1,24,-10
guided,14,Unnamed travelers,1,AVS IS 758-781 1767 07 01.jpg,12,GPT,1,8,-4
guided,15,Places of origin,1,AVS IS 758-781 1767 07 01.jpg,17,GPT,1,10,-7
guided,16,Unique places of stay,1,AVS IS 758-781 1767 07 01.jpg,5,GPT,1,7,2
guided,18,Stay w/ person name,1,AVS IS 758-781 1767 07 01.jpg,3,GPT,1,4,1
guided,19,Bracket total,1,AVS IS 758-781 1767 07 01.jpg,5,GPT,1,4,-1
guided,7,Archivist marks,22,AVS IS 758-781 1768 01 02.jpg,1,GPT,1,0,-1
guided,8,Quondam count,22,AVS IS 758-781 1768 01 02.jpg,4,GPT,1,0,-4
guided,9,Con count,22,AVS IS 758-781 1768 01 02.jpg,11,GPT,1,8,-3
guided,11,E conjunction count,22,AVS IS 758-781 1768 01 02.jpg,3,GPT,1,2,-1
guided,13,Named travelers,22,AVS IS 758-781 1768 01 02.jpg,21,GPT,1,19,-2
guided,14,Unnamed travelers,22,AVS IS 758-781 1768 01 02.jpg,16,GPT,1,13,-3
guided,15,Places of origin,22,AVS IS 758-781 1768 01 02.jpg,13,GPT,1,9,-4
guided,16,Unique places of stay,22,AVS IS 758-781 1768 01 02.jpg,7,GPT,1,7,0
guided,18,Stay w/ person name,22,AVS IS 758-781 1768 01 02.jpg,5,GPT,1,9,4
guided,19,Bracket total,22,AVS IS 758-781 1768 01 02.jpg,2,GPT,1,2,0
guided,7,Archivist marks,23,AVS IS 758-781 1768 01 09.jpg,2,GPT,1,0,-2
guided,8,Quondam count,23,AVS IS 758-781 1768 01 09.jpg,2,GPT,1,0,-2
guided,9,Con count,23,AVS IS 758-781 1768 01 09.jpg,6,GPT,1,5,-1
guided,11,E conjunction count,23,AVS IS 758-781 1768 01 09.jpg,2,GPT,1,0,-2
guided,13,Named travelers,23,AVS IS 758-781 1768 01 09.jpg,33,GPT,1,31,-2
guided,14,Unnamed travelers,23,AVS IS 758-781 1768 01 09.jpg,8,GPT,1,7,-1
guided,15,Places of origin,23,AVS IS 758-781 1768 01 09.jpg,21,GPT,1,16,-5
guided,16,Unique places of stay,23,AVS IS 758-781 1768 01 09.jpg,7,GPT,1,11,4
guided,18,Stay w/ person name,23,AVS IS 758-781 1768 01 09.jpg,6,GPT,1,11,5
guided,19,Bracket total,23,AVS IS 758-781 1768 01 09.jpg,6,GPT,1,4,-2
guided,7,Archivist marks,24,AVS IS 758-781 1768 01 16 p1.jpg,0,GPT,1,0,0
guided,8,Quondam count,24,AVS IS 758-781 1768 01 16 p1.jpg,0,GPT,1,0,0
guided,9,Con count,24,AVS IS 758-781 1768 01 16 p1.jpg,1,GPT,1,1,0
guided,11,E conjunction count,24,AVS IS 758-781 1768 01 16 p1.jpg,6,GPT,1,0,-6
guided,13,Named travelers,24,AVS IS 758-781 1768 01 16 p1.jpg,22,GPT,1,19,-3
guided,14,Unnamed travelers,24,AVS IS 758-781 1768 01 16 p1.jpg,3,GPT,1,2,-1
guided,15,Places of origin,24,AVS IS 758-781 1768 01 16 p1.jpg,13,GPT,1,9,-4
guided,16,Unique places of stay,24,AVS IS 758-781 1768 01 16 p1.jpg,7,GPT,1,4,-3
guided,18,Stay w/ person name,24,AVS IS 758-781 1768 01 16 p1.jpg,6,GPT,1,6,0
guided,19,Bracket total,24,AVS IS 758-781 1768 01 16 p1.jpg,4,GPT,1,3,-1
guided,7,Archivist marks,25,AVS IS 758-781 1768 01 16 p2.jpg,1,GPT,1,0,-1
guided,8,Quondam count,25,AVS IS 758-781 1768 01 16 p2.jpg,0,GPT,1,0,0
guided,9,Con count,25,AVS IS 758-781 1768 01 16 p2.jpg,6,GPT,1,5,-1
guided,11,E conjunction count,25,AVS IS 758-781 1768 01 16 p2.jpg,0,GPT,1,0,0
guided,13,Named travelers,25,AVS IS 758-781 1768 01 16 p2.jpg,12,GPT,1,11,-1
guided,14,Unnamed travelers,25,AVS IS 758-781 1768 01 16 p2.jpg,9,GPT,1,8,-1
guided,15,Places of origin,25,AVS IS 758-781 1768 01 16 p2.jpg,9,GPT,1,6,-3
guided,16,Unique places of stay,25,AVS IS 758-781 1768 01 16 p2.jpg,6,GPT,1,6,0
guided,18,Stay w/ person name,25,AVS IS 758-781 1768 01 16 p2.jpg,2,GPT,1,3,1
guided,19,Bracket total,25,AVS IS 758-781 1768 01 16 p2.jpg,2,GPT,1,2,0
guided,7,Archivist marks,26,AVS IS 758-781 1768 01 16 p3.jpg,0,GPT,1,0,0
guided,8,Quondam count,26,AVS IS 758-781 1768 01 16 p3.jpg,8,GPT,1,0,-8
guided,9,Con count,26,AVS IS 758-781 1768 01 16 p3.jpg,2,GPT,1,2,0
guided,11,E conjunction count,26,AVS IS 758-781 1768 01 16 p3.jpg,4,GPT,1,0,-4
guided,13,Named travelers,26,AVS IS 758-781 1768 01 16 p3.jpg,24,GPT,1,25,1
guided,14,Unnamed travelers,26,AVS IS 758-781 1768 01 16 p3.jpg,6,GPT,1,6,0
guided,15,Places of origin,26,AVS IS 758-781 1768 01 16 p3.jpg,8,GPT,1,7,-1
guided,16,Unique places of stay,26,AVS IS 758-781 1768 01 16 p3.jpg,13,GPT,1,11,-2
guided,18,Stay w/ person name,26,AVS IS 758-781 1768 01 16 p3.jpg,18,GPT,1,16,-2
guided,19,Bracket total,26,AVS IS 758-781 1768 01 16 p3.jpg,1,GPT,1,1,0
guided,7,Archivist marks,27,AVS IS 758-781 1768 02 20.jpg,0,GPT,1,0,0
guided,8,Quondam count,27,AVS IS 758-781 1768 02 20.jpg,0,GPT,1,0,0
guided,9,Con count,27,AVS IS 758-781 1768 02 20.jpg,12,GPT,1,4,-8
guided,11,E conjunction count,27,AVS IS 758-781 1768 02 20.jpg,3,GPT,1,4,1
guided,13,Named travelers,27,AVS IS 758-781 1768 02 20.jpg,35,GPT,1,26,-9
guided,14,Unnamed travelers,27,AVS IS 758-781 1768 02 20.jpg,17,GPT,1,7,-10
guided,15,Places of origin,27,AVS IS 758-781 1768 02 20.jpg,15,GPT,1,10,-5
guided,16,Unique places of stay,27,AVS IS 758-781 1768 02 20.jpg,5,GPT,1,7,2
guided,18,Stay w/ person name,27,AVS IS 758-781 1768 02 20.jpg,2,GPT,1,7,5
guided,19,Bracket total,27,AVS IS 758-781 1768 02 20.jpg,7,GPT,1,7,0
guided,7,Archivist marks,6,AVS IS 758-781 1768 03 26.jpg,2,GPT,1,0,-2
guided,8,Quondam count,6,AVS IS 758-781 1768 03 26.jpg,2,GPT,1,0,-2
guided,9,Con count,6,AVS IS 758-781 1768 03 26.jpg,8,GPT,1,4,-4
guided,11,E conjunction count,6,AVS IS 758-781 1768 03 26.jpg,2,GPT,1,1,-1
guided,13,Named travelers,6,AVS IS 758-781 1768 03 26.jpg,26,GPT,1,25,-1
guided,14,Unnamed travelers,6,AVS IS 758-781 1768 03 26.jpg,10,GPT,1,8,-2
guided,15,Places of origin,6,AVS IS 758-781 1768 03 26.jpg,15,GPT,1,13,-2
guided,16,Unique places of stay,6,AVS IS 758-781 1768 03 26.jpg,7,GPT,1,9,2
guided,18,Stay w/ person name,6,AVS IS 758-781 1768 03 26.jpg,6,GPT,1,5,-1
guided,19,Bracket total,6,AVS IS 758-781 1768 03 26.jpg,4,GPT,1,4,0
guided,7,Archivist marks,7,AVS IS 758-781 1768 05 02.jpg,1,GPT,1,0,-1
guided,8,Quondam count,7,AVS IS 758-781 1768 05 02.jpg,1,GPT,1,0,-1
guided,9,Con count,7,AVS IS 758-781 1768 05 02.jpg,2,GPT,1,2,0
guided,11,E conjunction count,7,AVS IS 758-781 1768 05 02.jpg,0,GPT,1,0,0
guided,13,Named travelers,7,AVS IS 758-781 1768 05 02.jpg,6,GPT,1,7,1
guided,14,Unnamed travelers,7,AVS IS 758-781 1768 05 02.jpg,2,GPT,1,2,0
guided,15,Places of origin,7,AVS IS 758-781 1768 05 02.jpg,4,GPT,1,2,-2
guided,16,Unique places of stay,7,AVS IS 758-781 1768 05 02.jpg,3,GPT,1,3,0
guided,18,Stay w/ person name,7,AVS IS 758-781 1768 05 02.jpg,3,GPT,1,3,0
guided,19,Bracket total,7,AVS IS 758-781 1768 05 02.jpg,2,GPT,1,2,0
guided,7,Archivist marks,9,AVS IS 758-781 1768 05 08 p2.jpg,0,GPT,1,0,0
guided,8,Quondam count,9,AVS IS 758-781 1768 05 08 p2.jpg,12,GPT,1,0,-12
guided,9,Con count,9,AVS IS 758-781 1768 05 08 p2.jpg,3,GPT,1,2,-1
guided,11,E conjunction count,9,AVS IS 758-781 1768 05 08 p2.jpg,4,GPT,1,0,-4
guided,13,Named travelers,9,AVS IS 758-781 1768 05 08 p2.jpg,33,GPT,1,25,-8
guided,14,Unnamed travelers,9,AVS IS 758-781 1768 05 08 p2.jpg,11,GPT,1,5,-6
guided,15,Places of origin,9,AVS IS 758-781 1768 05 08 p2.jpg,21,GPT,1,8,-13
guided,16,Unique places of stay,9,AVS IS 758-781 1768 05 08 p2.jpg,6,GPT,1,6,0
guided,18,Stay w/ person name,9,AVS IS 758-781 1768 05 08 p2.jpg,1,GPT,1,4,3
guided,19,Bracket total,9,AVS IS 758-781 1768 05 08 p2.jpg,2,GPT,1,3,1
guided,7,Archivist marks,10,AVS IS 758-781 1768 05 08 p3.jpg,1,GPT,1,0,-1
guided,8,Quondam count,10,AVS IS 758-781 1768 05 08 p3.jpg,5,GPT,1,0,-5
guided,9,Con count,10,AVS IS 758-781 1768 05 08 p3.jpg,15,GPT,1,8,-7
guided,11,E conjunction count,10,AVS IS 758-781 1768 05 08 p3.jpg,3,GPT,1,7,4
guided,13,Named travelers,10,AVS IS 758-781 1768 05 08 p3.jpg,53,GPT,1,55,2
guided,14,Unnamed travelers,10,AVS IS 758-781 1768 05 08 p3.jpg,26,GPT,1,12,-14
guided,15,Places of origin,10,AVS IS 758-781 1768 05 08 p3.jpg,19,GPT,1,13,-6
guided,16,Unique places of stay,10,AVS IS 758-781 1768 05 08 p3.jpg,10,GPT,1,11,1
guided,18,Stay w/ person name,10,AVS IS 758-781 1768 05 08 p3.jpg,2,GPT,1,11,9
guided,19,Bracket total,10,AVS IS 758-781 1768 05 08 p3.jpg,10,GPT,1,9,-1
guided,7,Archivist marks,11,AVS IS 758-781 1768 05 08 p4.jpg,1,GPT,1,0,-1
guided,8,Quondam count,11,AVS IS 758-781 1768 05 08 p4.jpg,11,GPT,1,0,-11
guided,9,Con count,11,AVS IS 758-781 1768 05 08 p4.jpg,15,GPT,1,8,-7
guided,11,E conjunction count,11,AVS IS 758-781 1768 05 08 p4.jpg,8,GPT,1,4,-4
guided,13,Named travelers,11,AVS IS 758-781 1768 05 08 p4.jpg,62,GPT,1,62,0
guided,14,Unnamed travelers,11,AVS IS 758-781 1768 05 08 p4.jpg,33,GPT,1,18,-15
guided,15,Places of origin,11,AVS IS 758-781 1768 05 08 p4.jpg,22,GPT,1,14,-8
guided,16,Unique places of stay,11,AVS IS 758-781 1768 05 08 p4.jpg,8,GPT,1,9,1
guided,18,Stay w/ person name,11,AVS IS 758-781 1768 05 08 p4.jpg,4,GPT,1,3,-1
guided,19,Bracket total,11,AVS IS 758-781 1768 05 08 p4.jpg,11,GPT,1,10,-1
guided,7,Archivist marks,12,AVS IS 758-781 1768 05 08 p5.jpg,1,GPT,1,0,-1
guided,8,Quondam count,12,AVS IS 758-781 1768 05 08 p5.jpg,2,GPT,1,0,-2
guided,9,Con count,12,AVS IS 758-781 1768 05 08 p5.jpg,9,GPT,1,8,-1
guided,11,E conjunction count,12,AVS IS 758-781 1768 05 08 p5.jpg,7,GPT,1,4,-3
guided,13,Named travelers,12,AVS IS 758-781 1768 05 08 p5.jpg,38,GPT,1,34,-4
guided,14,Unnamed travelers,12,AVS IS 758-781 1768 05 08 p5.jpg,18,GPT,1,16,-2
guided,15,Places of origin,12,AVS IS 758-781 1768 05 08 p5.jpg,17,GPT,1,13,-4
guided,16,Unique places of stay,12,AVS IS 758-781 1768 05 08 p5.jpg,6,GPT,1,9,3
guided,18,Stay w/ person name,12,AVS IS 758-781 1768 05 08 p5.jpg,2,GPT,1,0,-2
guided,19,Bracket total,12,AVS IS 758-781 1768 05 08 p5.jpg,6,GPT,1,7,1
guided,7,Archivist marks,8,AVS IS 758-781 1768 05 08.jpg,1,GPT,1,0,-1
guided,8,Quondam count,8,AVS IS 758-781 1768 05 08.jpg,6,GPT,1,0,-6
guided,9,Con count,8,AVS IS 758-781 1768 05 08.jpg,14,GPT,1,7,-7
guided,11,E conjunction count,8,AVS IS 758-781 1768 05 08.jpg,3,GPT,1,2,-1
guided,13,Named travelers,8,AVS IS 758-781 1768 05 08.jpg,43,GPT,1,34,-9
guided,14,Unnamed travelers,8,AVS IS 758-781 1768 05 08.jpg,39,GPT,1,12,-27
guided,15,Places of origin,8,AVS IS 758-781 1768 05 08.jpg,19,GPT,1,10,-9
guided,16,Unique places of stay,8,AVS IS 758-781 1768 05 08.jpg,7,GPT,1,8,1
guided,18,Stay w/ person name,8,AVS IS 758-781 1768 05 08.jpg,1,GPT,1,0,-1
guided,19,Bracket total,8,AVS IS 758-781 1768 05 08.jpg,6,GPT,1,6,0
guided,7,Archivist marks,14,AVS IS 758-781 1768 05 09 p1.jpg,0,GPT,1,0,0
guided,8,Quondam count,14,AVS IS 758-781 1768 05 09 p1.jpg,11,GPT,1,0,-11
guided,9,Con count,14,AVS IS 758-781 1768 05 09 p1.jpg,5,GPT,1,4,-1
guided,11,E conjunction count,14,AVS IS 758-781 1768 05 09 p1.jpg,3,GPT,1,2,-1
guided,13,Named travelers,14,AVS IS 758-781 1768 05 09 p1.jpg,22,GPT,1,25,3
guided,14,Unnamed travelers,14,AVS IS 758-781 1768 05 09 p1.jpg,8,GPT,1,6,-2
guided,15,Places of origin,14,AVS IS 758-781 1768 05 09 p1.jpg,10,GPT,1,5,-5
guided,16,Unique places of stay,14,AVS IS 758-781 1768 05 09 p1.jpg,9,GPT,1,7,-2
guided,18,Stay w/ person name,14,AVS IS 758-781 1768 05 09 p1.jpg,12,GPT,1,7,-5
guided,19,Bracket total,14,AVS IS 758-781 1768 05 09 p1.jpg,0,GPT,1,0,0
guided,7,Archivist marks,13,AVS IS 758-781 1768 05 09 p2.jpg,0,GPT,1,0,0
guided,8,Quondam count,13,AVS IS 758-781 1768 05 09 p2.jpg,1,GPT,1,0,-1
guided,9,Con count,13,AVS IS 758-781 1768 05 09 p2.jpg,1,GPT,1,1,0
guided,11,E conjunction count,13,AVS IS 758-781 1768 05 09 p2.jpg,0,GPT,1,0,0
guided,13,Named travelers,13,AVS IS 758-781 1768 05 09 p2.jpg,6,GPT,1,7,1
guided,14,Unnamed travelers,13,AVS IS 758-781 1768 05 09 p2.jpg,3,GPT,1,2,-1
guided,15,Places of origin,13,AVS IS 758-781 1768 05 09 p2.jpg,3,GPT,1,4,1
guided,16,Unique places of stay,13,AVS IS 758-781 1768 05 09 p2.jpg,2,GPT,1,2,0
guided,18,Stay w/ person name,13,AVS IS 758-781 1768 05 09 p2.jpg,1,GPT,1,2,1
guided,19,Bracket total,13,AVS IS 758-781 1768 05 09 p2.jpg,1,GPT,1,1,0
guided,7,Archivist marks,15,AVS IS 758-781 1768 05 09 p3.jpg,0,GPT,1,0,0
guided,8,Quondam count,15,AVS IS 758-781 1768 05 09 p3.jpg,2,GPT,1,0,-2
guided,9,Con count,15,AVS IS 758-781 1768 05 09 p3.jpg,1,GPT,1,2,1
guided,11,E conjunction count,15,AVS IS 758-781 1768 05 09 p3.jpg,0,GPT,1,0,0
guided,13,Named travelers,15,AVS IS 758-781 1768 05 09 p3.jpg,5,GPT,1,6,1
guided,14,Unnamed travelers,15,AVS IS 758-781 1768 05 09 p3.jpg,1,GPT,1,1,0
guided,15,Places of origin,15,AVS IS 758-781 1768 05 09 p3.jpg,5,GPT,1,4,-1
guided,16,Unique places of stay,15,AVS IS 758-781 1768 05 09 p3.jpg,4,GPT,1,4,0
guided,18,Stay w/ person name,15,AVS IS 758-781 1768 05 09 p3.jpg,4,GPT,1,4,0
guided,19,Bracket total,15,AVS IS 758-781 1768 05 09 p3.jpg,0,GPT,1,0,0
guided,7,Archivist marks,16,AVS IS 758-781 1768 05 16.jpg,1,GPT,1,0,-1
guided,8,Quondam count,16,AVS IS 758-781 1768 05 16.jpg,7,GPT,1,0,-7
guided,9,Con count,16,AVS IS 758-781 1768 05 16.jpg,5,GPT,1,5,0
guided,11,E conjunction count,16,AVS IS 758-781 1768 05 16.jpg,0,GPT,1,0,0
guided,13,Named travelers,16,AVS IS 758-781 1768 05 16.jpg,20,GPT,1,18,-2
guided,14,Unnamed travelers,16,AVS IS 758-781 1768 05 16.jpg,10,GPT,1,11,1
guided,15,Places of origin,16,AVS IS 758-781 1768 05 16.jpg,7,GPT,1,10,3
guided,16,Unique places of stay,16,AVS IS 758-781 1768 05 16.jpg,7,GPT,1,7,0
guided,18,Stay w/ person name,16,AVS IS 758-781 1768 05 16.jpg,5,GPT,1,8,3
guided,19,Bracket total,16,AVS IS 758-781 1768 05 16.jpg,3,GPT,1,4,1
guided,7,Archivist marks,21,AVS IS 758-781 1768 05.jpg,1,GPT,1,0,-1
guided,8,Quondam count,21,AVS IS 758-781 1768 05.jpg,3,GPT,1,0,-3
guided,9,Con count,21,AVS IS 758-781 1768 05.jpg,4,GPT,1,3,-1
guided,11,E conjunction count,21,AVS IS 758-781 1768 05.jpg,5,GPT,1,2,-3
guided,13,Named travelers,21,AVS IS 758-781 1768 05.jpg,27,GPT,1,29,2
guided,14,Unnamed travelers,21,AVS IS 758-781 1768 05.jpg,12,GPT,1,11,-1
guided,15,Places of origin,21,AVS IS 758-781 1768 05.jpg,15,GPT,1,12,-3
guided,16,Unique places of stay,21,AVS IS 758-781 1768 05.jpg,9,GPT,1,8,-1
guided,18,Stay w/ person name,21,AVS IS 758-781 1768 05.jpg,4,GPT,1,0,-4
guided,19,Bracket total,21,AVS IS 758-781 1768 05.jpg,6,GPT,1,6,0
guided,7,Archivist marks,17,AVS IS 758-781 1768 08 01.jpg,1,GPT,1,1,0
guided,8,Quondam count,17,AVS IS 758-781 1768 08 01.jpg,2,GPT,1,0,-2
guided,9,Con count,17,AVS IS 758-781 1768 08 01.jpg,5,GPT,1,2,-3
guided,11,E conjunction count,17,AVS IS 758-781 1768 08 01.jpg,1,GPT,1,1,0
guided,13,Named travelers,17,AVS IS 758-781 1768 08 01.jpg,14,GPT,1,11,-3
guided,14,Unnamed travelers,17,AVS IS 758-781 1768 08 01.jpg,23,GPT,1,6,-17
guided,15,Places of origin,17,AVS IS 758-781 1768 08 01.jpg,7,GPT,1,4,-3
guided,16,Unique places of stay,17,AVS IS 758-781 1768 08 01.jpg,6,GPT,1,4,-2
guided,18,Stay w/ person name,17,AVS IS 758-781 1768 08 01.jpg,3,GPT,1,3,0
guided,19,Bracket total,17,AVS IS 758-781 1768 08 01.jpg,1,GPT,1,1,0
guided,7,Archivist marks,18,AVS IS 758-781 1768 09.jpg,1,GPT,1,1,0
guided,8,Quondam count,18,AVS IS 758-781 1768 09.jpg,6,GPT,1,0,-6
guided,9,Con count,18,AVS IS 758-781 1768 09.jpg,3,GPT,1,4,1
guided,11,E conjunction count,18,AVS IS 758-781 1768 09.jpg,1,GPT,1,1,0
guided,13,Named travelers,18,AVS IS 758-781 1768 09.jpg,11,GPT,1,11,0
guided,14,Unnamed travelers,18,AVS IS 758-781 1768 09.jpg,5,GPT,1,4,-1
guided,15,Places of origin,18,AVS IS 758-781 1768 09.jpg,5,GPT,1,7,2
guided,16,Unique places of stay,18,AVS IS 758-781 1768 09.jpg,4,GPT,1,4,0
guided,18,Stay w/ person name,18,AVS IS 758-781 1768 09.jpg,1,GPT,1,2,1
guided,19,Bracket total,18,AVS IS 758-781 1768 09.jpg,2,GPT,1,2,0
guided,7,Archivist marks,19,AVS IS 758-781 1768 11 07.jpg,0,GPT,1,0,0
guided,8,Quondam count,19,AVS IS 758-781 1768 11 07.jpg,2,GPT,1,0,-2
guided,9,Con count,19,AVS IS 758-781 1768 11 07.jpg,7,GPT,1,3,-4
guided,11,E conjunction count,19,AVS IS 758-781 1768 11 07.jpg,5,GPT,1,2,-3
guided,13,Named travelers,19,AVS IS 758-781 1768 11 07.jpg,26,GPT,1,26,0
guided,14,Unnamed travelers,19,AVS IS 758-781 1768 11 07.jpg,15,GPT,1,10,-5
guided,15,Places of origin,19,AVS IS 758-781 1768 11 07.jpg,14,GPT,1,10,-4
guided,16,Unique places of stay,19,AVS IS 758-781 1768 11 07.jpg,9,GPT,1,10,1
guided,18,Stay w/ person name,19,AVS IS 758-781 1768 11 07.jpg,5,GPT,1,4,-1
guided,19,Bracket total,19,AVS IS 758-781 1768 11 07.jpg,3,GPT,1,3,0
guided,7,Archivist marks,20,AVS IS 758-781 1768 11 28.jpg,2,GPT,1,2,0
guided,8,Quondam count,20,AVS IS 758-781 1768 11 28.jpg,2,GPT,1,0,-2
guided,9,Con count,20,AVS IS 758-781 1768 11 28.jpg,7,GPT,1,4,-3
guided,11,E conjunction count,20,AVS IS 758-781 1768 11 28.jpg,0,GPT,1,0,0
guided,13,Named travelers,20,AVS IS 758-781 1768 11 28.jpg,22,GPT,1,21,-1
guided,14,Unnamed travelers,20,AVS IS 758-781 1768 11 28.jpg,10,GPT,1,5,-5
guided,15,Places of origin,20,AVS IS 758-781 1768 11 28.jpg,13,GPT,1,9,-4
guided,16,Unique places of stay,20,AVS IS 758-781 1768 11 28.jpg,8,GPT,1,7,-1
guided,18,Stay w/ person name,20,AVS IS 758-781 1768 11 28.jpg,4,GPT,1,4,0
guided,19,Bracket total,20,AVS IS 758-781 1768 11 28.jpg,5,GPT,1,5,0
guided,7,Archivist marks,29,AVS IS 758-781 1769 05 p1.jpg,0,GPT,1,0,0
guided,8,Quondam count,29,AVS IS 758-781 1769 05 p1.jpg,4,GPT,1,0,-4
guided,9,Con count,29,AVS IS 758-781 1769 05 p1.jpg,2,GPT,1,4,2
guided,11,E conjunction count,29,AVS IS 758-781 1769 05 p1.jpg,4,GPT,1,4,0
guided,13,Named travelers,29,AVS IS 758-781 1769 05 p1.jpg,13,GPT,1,17,4
guided,14,Unnamed travelers,29,AVS IS 758-781 1769 05 p1.jpg,6,GPT,1,0,-6
guided,15,Places of origin,29,AVS IS 758-781 1769 05 p1.jpg,2,GPT,1,2,0
guided,16,Unique places of stay,29,AVS IS 758-781 1769 05 p1.jpg,9,GPT,1,10,1
guided,18,Stay w/ person name,29,AVS IS 758-781 1769 05 p1.jpg,13,GPT,1,12,-1
guided,19,Bracket total,29,AVS IS 758-781 1769 05 p1.jpg,0,GPT,1,0,0
guided,7,Archivist marks,30,AVS IS 758-781 1769 05 p2.jpg,0,GPT,1,0,0
guided,8,Quondam count,30,AVS IS 758-781 1769 05 p2.jpg,8,GPT,1,0,-8
guided,9,Con count,30,AVS IS 758-781 1769 05 p2.jpg,1,GPT,1,0,-1
guided,11,E conjunction count,30,AVS IS 758-781 1769 05 p2.jpg,0,GPT,1,0,0
guided,13,Named travelers,30,AVS IS 758-781 1769 05 p2.jpg,22,GPT,1,26,4
guided,14,Unnamed travelers,30,AVS IS 758-781 1769 05 p2.jpg,1,GPT,1,0,-1
guided,15,Places of origin,30,AVS IS 758-781 1769 05 p2.jpg,10,GPT,1,6,-4
guided,16,Unique places of stay,30,AVS IS 758-781 1769 05 p2.jpg,11,GPT,1,10,-1
guided,18,Stay w/ person name,30,AVS IS 758-781 1769 05 p2.jpg,13,GPT,1,10,-3
guided,19,Bracket total,30,AVS IS 758-781 1769 05 p2.jpg,3,GPT,1,3,0
guided,7,Archivist marks,31,AVS IS 758-781 1770 03.jpg,1,GPT,1,1,0
guided,8,Quondam count,31,AVS IS 758-781 1770 03.jpg,0,GPT,1,0,0
guided,9,Con count,31,AVS IS 758-781 1770 03.jpg,2,GPT,1,1,-1
guided,11,E conjunction count,31,AVS IS 758-781 1770 03.jpg,0,GPT,1,0,0
guided,13,Named travelers,31,AVS IS 758-781 1770 03.jpg,14,GPT,1,11,-3
guided,14,Unnamed travelers,31,AVS IS 758-781 1770 03.jpg,3,GPT,1,3,0
guided,15,Places of origin,31,AVS IS 758-781 1770 03.jpg,6,GPT,1,5,-1
guided,16,Unique places of stay,31,AVS IS 758-781 1770 03.jpg,3,GPT,1,2,-1
